jplgroup,Lines,url,rfl,rflhdr
2017_08_07_c01,ang20170807t200448,https://avng.jpl.nasa.gov/avng/y17_data/ang20170807t200448.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170807t200448_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170807t200448_rfl.hdr
2017_08_07_c01,ang20170807t201039,https://avng.jpl.nasa.gov/avng/y17_data/ang20170807t201039.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170807t201039_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170807t201039_rfl.hdr
2017_08_07_c01,ang20170807t201833,https://avng.jpl.nasa.gov/avng/y17_data/ang20170807t201833.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170807t201833_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170807t201833_rfl.hdr
2017_08_07_c01,ang20170807t202528,https://avng.jpl.nasa.gov/avng/y17_data/ang20170807t202528.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170807t202528_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170807t202528_rfl.hdr
2017_08_07_c01,ang20170807t203007,https://avng.jpl.nasa.gov/avng/y17_data/ang20170807t203007.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170807t203007_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170807t203007_rfl.hdr
2017_08_07_c01,ang20170807t203445,https://avng.jpl.nasa.gov/avng/y17_data/ang20170807t203445.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170807t203445_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170807t203445_rfl.hdr
2017_08_07_c01,ang20170807t204409,https://avng.jpl.nasa.gov/avng/y17_data/ang20170807t204409.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170807t204409_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170807t204409_rfl.hdr
2017_08_07_c01,ang20170807t205725,https://avng.jpl.nasa.gov/avng/y17_data/ang20170807t205725.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170807t205725_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170807t205725_rfl.hdr
2017_08_07_c01,ang20170807t211014,https://avng.jpl.nasa.gov/avng/y17_data/ang20170807t211014.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170807t211014_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170807t211014_rfl.hdr
2017_08_07_c01,ang20170807t211554,https://avng.jpl.nasa.gov/avng/y17_data/ang20170807t211554.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170807t211554_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170807t211554_rfl.hdr
2017_08_07_c01,ang20170807t212131,https://avng.jpl.nasa.gov/avng/y17_data/ang20170807t212131.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170807t212131_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170807t212131_rfl.hdr
2017_08_07_c01,ang20170807t212836,https://avng.jpl.nasa.gov/avng/y17_data/ang20170807t212836.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170807t212836_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170807t212836_rfl.hdr
2017_08_07_c01,ang20170807t215122,https://avng.jpl.nasa.gov/avng/y17_data/ang20170807t215122.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170807t215122_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170807t215122_rfl.hdr
2017_08_08_c00,ang20170808t162303,https://avng.jpl.nasa.gov/avng/y17_data/ang20170808t162303.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170808t162303_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170808t162303_rfl.hdr
2017_08_08_c00,ang20170808t164122,https://avng.jpl.nasa.gov/avng/y17_data/ang20170808t164122.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170808t164122_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170808t164122_rfl.hdr
2017_08_08_c00,ang20170808t165735,https://avng.jpl.nasa.gov/avng/y17_data/ang20170808t165735.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170808t165735_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170808t165735_rfl.hdr
2017_08_08_c00,ang20170808t170655,https://avng.jpl.nasa.gov/avng/y17_data/ang20170808t170655.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170808t170655_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170808t170655_rfl.hdr
2017_08_08_c00,ang20170808t172216,https://avng.jpl.nasa.gov/avng/y17_data/ang20170808t172216.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170808t172216_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170808t172216_rfl.hdr
2017_08_08_c01,ang20170808t174449,https://avng.jpl.nasa.gov/avng/y17_data/ang20170808t174449.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170808t174449_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170808t174449_rfl.hdr
2017_08_08_c01,ang20170808t180206,https://avng.jpl.nasa.gov/avng/y17_data/ang20170808t180206.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170808t180206_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170808t180206_rfl.hdr
2017_08_08_c01,ang20170808t181455,https://avng.jpl.nasa.gov/avng/y17_data/ang20170808t181455.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170808t181455_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170808t181455_rfl.hdr
2017_08_08_c01,ang20170808t184540,https://avng.jpl.nasa.gov/avng/y17_data/ang20170808t184540.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170808t184540_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170808t184540_rfl.hdr
2017_08_08_c01,ang20170808t190723,https://avng.jpl.nasa.gov/avng/y17_data/ang20170808t190723.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170808t190723_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170808t190723_rfl.hdr
2017_08_08_c01,ang20170808t192646,https://avng.jpl.nasa.gov/avng/y17_data/ang20170808t192646.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170808t192646_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170808t192646_rfl.hdr
2017_08_08_c01,ang20170808t194546,https://avng.jpl.nasa.gov/avng/y17_data/ang20170808t194546.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170808t194546_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170808t194546_rfl.hdr
2017_08_08_c01,ang20170808t221128,https://avng.jpl.nasa.gov/avng/y17_data/ang20170808t221128.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170808t221128_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170808t221128_rfl.hdr
2017_08_08_c01,ang20170808t223036,https://avng.jpl.nasa.gov/avng/y17_data/ang20170808t223036.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170808t223036_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170808t223036_rfl.hdr
2017_08_08_c01,ang20170808t225006,https://avng.jpl.nasa.gov/avng/y17_data/ang20170808t225006.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170808t225006_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170808t225006_rfl.hdr
2017_08_08_c01,ang20170808t230848,https://avng.jpl.nasa.gov/avng/y17_data/ang20170808t230848.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170808t230848_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170808t230848_rfl.hdr
2017_08_08_c01,ang20170808t234112,https://avng.jpl.nasa.gov/avng/y17_data/ang20170808t234112.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170808t234112_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170808t234112_rfl.hdr
2017_08_09_c00,ang20170809t181931,https://avng.jpl.nasa.gov/avng/y17_data/ang20170809t181931.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170809t181931_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170809t181931_rfl.hdr
2017_08_09_c01,ang20170809t185525,https://avng.jpl.nasa.gov/avng/y17_data/ang20170809t185525.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170809t185525_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170809t185525_rfl.hdr
2017_08_09_c02,ang20170809t191535,https://avng.jpl.nasa.gov/avng/y17_data/ang20170809t191535.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170809t191535_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170809t191535_rfl.hdr
2017_08_09_c03,ang20170809t195856,https://avng.jpl.nasa.gov/avng/y17_data/ang20170809t195856.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170809t195856_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170809t195856_rfl.hdr
2017_08_09_c03,ang20170809t205138,https://avng.jpl.nasa.gov/avng/y17_data/ang20170809t205138.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170809t205138_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170809t205138_rfl.hdr
2017_08_09_c03,ang20170809t205538,https://avng.jpl.nasa.gov/avng/y17_data/ang20170809t205538.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170809t205538_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170809t205538_rfl.hdr
2017_08_09_c03,ang20170809t210550,https://avng.jpl.nasa.gov/avng/y17_data/ang20170809t210550.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170809t210550_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170809t210550_rfl.hdr
2017_08_09_c03,ang20170809t211931,https://avng.jpl.nasa.gov/avng/y17_data/ang20170809t211931.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170809t211931_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170809t211931_rfl.hdr
2017_08_09_c03,ang20170809t230902,https://avng.jpl.nasa.gov/avng/y17_data/ang20170809t230902.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170809t230902_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170809t230902_rfl.hdr
2017_08_09_c03,ang20170809t232252,https://avng.jpl.nasa.gov/avng/y17_data/ang20170809t232252.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170809t232252_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170809t232252_rfl.hdr
2017_08_09_c03,ang20170809t233721,https://avng.jpl.nasa.gov/avng/y17_data/ang20170809t233721.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170809t233721_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170809t233721_rfl.hdr
2017_08_09_c04,ang20170809t200748,https://avng.jpl.nasa.gov/avng/y17_data/ang20170809t200748.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170809t200748_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170809t200748_rfl.hdr
2017_08_09_c04,ang20170809t202607,https://avng.jpl.nasa.gov/avng/y17_data/ang20170809t202607.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170809t202607_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170809t202607_rfl.hdr
2017_08_10_c00,ang20170810t172035,https://avng.jpl.nasa.gov/avng/y17_data/ang20170810t172035.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170810t172035_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170810t172035_rfl.hdr
2017_08_10_c00,ang20170810t173955,https://avng.jpl.nasa.gov/avng/y17_data/ang20170810t173955.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170810t173955_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170810t173955_rfl.hdr
2017_08_10_c00,ang20170810t174624,https://avng.jpl.nasa.gov/avng/y17_data/ang20170810t174624.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170810t174624_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170810t174624_rfl.hdr
2017_08_10_c00,ang20170810t175423,https://avng.jpl.nasa.gov/avng/y17_data/ang20170810t175423.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170810t175423_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170810t175423_rfl.hdr
2017_08_10_c01,ang20170810t192737,https://avng.jpl.nasa.gov/avng/y17_data/ang20170810t192737.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170810t192737_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170810t192737_rfl.hdr
2017_08_10_c01,ang20170810t193940,https://avng.jpl.nasa.gov/avng/y17_data/ang20170810t193940.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170810t193940_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170810t193940_rfl.hdr
2017_08_10_c01,ang20170810t195041,https://avng.jpl.nasa.gov/avng/y17_data/ang20170810t195041.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170810t195041_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170810t195041_rfl.hdr
2017_08_10_c01,ang20170810t200031,https://avng.jpl.nasa.gov/avng/y17_data/ang20170810t200031.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170810t200031_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170810t200031_rfl.hdr
2017_08_10_c01,ang20170810t201717,https://avng.jpl.nasa.gov/avng/y17_data/ang20170810t201717.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170810t201717_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170810t201717_rfl.hdr
2017_08_10_c01,ang20170810t203324,https://avng.jpl.nasa.gov/avng/y17_data/ang20170810t203324.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170810t203324_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170810t203324_rfl.hdr
2017_08_10_c01,ang20170810t205019,https://avng.jpl.nasa.gov/avng/y17_data/ang20170810t205019.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170810t205019_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170810t205019_rfl.hdr
2017_08_10_c02,ang20170810t233116,https://avng.jpl.nasa.gov/avng/y17_data/ang20170810t233116.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170810t233116_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170810t233116_rfl.hdr
2017_08_11_c00,ang20170811t001104,https://avng.jpl.nasa.gov/avng/y17_data/ang20170811t001104.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170811t001104_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170811t001104_rfl.hdr
2017_08_11_c01,ang20170811t003110,https://avng.jpl.nasa.gov/avng/y17_data/ang20170811t003110.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170811t003110_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170811t003110_rfl.hdr
2017_08_11_c02,ang20170811t181058,https://avng.jpl.nasa.gov/avng/y17_data/ang20170811t181058.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170811t181058_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170811t181058_rfl.hdr
2017_08_11_c02,ang20170811t184837,https://avng.jpl.nasa.gov/avng/y17_data/ang20170811t184837.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170811t184837_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170811t184837_rfl.hdr
2017_08_11_c02,ang20170811t190750,https://avng.jpl.nasa.gov/avng/y17_data/ang20170811t190750.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170811t190750_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170811t190750_rfl.hdr
2017_08_11_c02,ang20170811t192639,https://avng.jpl.nasa.gov/avng/y17_data/ang20170811t192639.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170811t192639_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170811t192639_rfl.hdr
2017_08_11_c02,ang20170811t194514,https://avng.jpl.nasa.gov/avng/y17_data/ang20170811t194514.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170811t194514_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170811t194514_rfl.hdr
2017_08_11_c02,ang20170811t200331,https://avng.jpl.nasa.gov/avng/y17_data/ang20170811t200331.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170811t200331_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170811t200331_rfl.hdr
2017_08_11_c02,ang20170811t202652,https://avng.jpl.nasa.gov/avng/y17_data/ang20170811t202652.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170811t202652_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170811t202652_rfl.hdr
2017_08_11_c02,ang20170811t203901,https://avng.jpl.nasa.gov/avng/y17_data/ang20170811t203901.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170811t203901_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170811t203901_rfl.hdr
2017_08_11_c02,ang20170811t205134,https://avng.jpl.nasa.gov/avng/y17_data/ang20170811t205134.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170811t205134_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170811t205134_rfl.hdr
2017_08_11_c02,ang20170811t210417,https://avng.jpl.nasa.gov/avng/y17_data/ang20170811t210417.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170811t210417_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170811t210417_rfl.hdr
2017_08_11_c02,ang20170811t211724,https://avng.jpl.nasa.gov/avng/y17_data/ang20170811t211724.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170811t211724_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170811t211724_rfl.hdr
2017_08_11_c02,ang20170811t212940,https://avng.jpl.nasa.gov/avng/y17_data/ang20170811t212940.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170811t212940_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170811t212940_rfl.hdr
2017_08_11_c02,ang20170811t214252,https://avng.jpl.nasa.gov/avng/y17_data/ang20170811t214252.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170811t214252_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170811t214252_rfl.hdr
2017_08_11_c02,ang20170811t215536,https://avng.jpl.nasa.gov/avng/y17_data/ang20170811t215536.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170811t215536_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170811t215536_rfl.hdr
2017_08_11_c02,ang20170811t220814,https://avng.jpl.nasa.gov/avng/y17_data/ang20170811t220814.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170811t220814_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170811t220814_rfl.hdr
2017_08_11_c02,ang20170811t222101,https://avng.jpl.nasa.gov/avng/y17_data/ang20170811t222101.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170811t222101_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170811t222101_rfl.hdr
2017_08_12_c00,ang20170812t180805,https://avng.jpl.nasa.gov/avng/y17_data/ang20170812t180805.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170812t180805_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170812t180805_rfl.hdr
2017_08_12_c00,ang20170812t182138,https://avng.jpl.nasa.gov/avng/y17_data/ang20170812t182138.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170812t182138_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170812t182138_rfl.hdr
2017_08_12_c00,ang20170812t184250,https://avng.jpl.nasa.gov/avng/y17_data/ang20170812t184250.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170812t184250_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170812t184250_rfl.hdr
2017_08_12_c00,ang20170812t190350,https://avng.jpl.nasa.gov/avng/y17_data/ang20170812t190350.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170812t190350_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170812t190350_rfl.hdr
2017_08_12_c00,ang20170812t192734,https://avng.jpl.nasa.gov/avng/y17_data/ang20170812t192734.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170812t192734_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170812t192734_rfl.hdr
2017_08_12_c00,ang20170812t193509,https://avng.jpl.nasa.gov/avng/y17_data/ang20170812t193509.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170812t193509_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20170812t193509_rfl.hdr
